id,initials,category,birth_year,death_year,death_age,gender
5245,PTR,Control,1934,1991,57.0,Male
5246,PTR,Control,1925,1980,55.0,Male
5247,XYZ,Control,1939,1983,44.0,Male
5248,JFK,Control,1943,1970,27.0,Male
5249,MNO,Control,1916,1985,69.0,Male
5250,XYZ,Control,1918,1975,57.0,Male
5251,JFK,Control,1911,1981,70.0,Male
5252,XYZ,Control,1949,1969,20.0,Male
5253,ABC,Control,1933,1974,41.0,Male
5254,JFK,Control,1881,1981,100.0,Male
5255,MNO,Control,1943,1979,36.0,Male
5256,MNO,Control,1918,1978,60.0,Male
5257,JFK,Control,1880,1984,104.0,Male
5258,XYZ,Control,1923,1995,72.0,Male
5259,PTR,Control,1913,1994,81.0,Male
5260,JFK,Control,1944,1992,48.0,Male
5261,MNO,Control,1895,1991,96.0,Male
5262,ABC,Control,1941,1988,47.0,Male
5263,MNO,Control,1924,1985,61.0,Male
5264,PTR,Control,1878,1985,107.0,Male
5265,MNO,Control,1949,1972,23.0,Male
5266,PTR,Control,1921,1973,52.0,Male
5267,JFK,Control,1903,1991,88.0,Male
5268,MNO,Control,1917,1982,65.0,Male
5269,XYZ,Control,1943,1988,45.0,Male
5270,XYZ,Control,1904,1978,74.0,Male
5271,MNO,Control,1894,1982,88.0,Male
5272,MNO,Control,1887,1969,82.0,Male
5273,ABC,Control,1904,1979,75.0,Male
5274,MNO,Control,1938,1994,56.0,Male
5275,ABC,Control,1918,1991,73.0,Male
5276,ABC,Control,1897,1986,89.0,Male
5277,ABC,Control,1891,1984,93.0,Male
5278,ABC,Control,1907,1995,88.0,Male
5279,JFK,Control,1947,1986,39.0,Male
5280,XYZ,Control,1907,1976,69.0,Male
5281,ABC,Control,1950,1978,28.0,Male
5282,XYZ,Control,1919,1994,75.0,Male
5283,ABC,Control,1892,1978,86.0,Male
5284,XYZ,Control,1944,1973,29.0,Male
5285,MNO,Control,1917,1978,61.0,Male
5286,MNO,Control,1934,1986,52.0,Male
5287,XYZ,Control,1950,1989,39.0,Male
5288,ABC,Control,1877,1992,115.0,Male
5289,JFK,Control,1883,1974,91.0,Male
5290,XYZ,Control,1934,1971,37.0,Male
5291,PTR,Control,1902,1976,74.0,Male
5292,JFK,Control,1893,1977,84.0,Male
5293,PTR,Control,1876,1973,97.0,Male
5294,XYZ,Control,1873,1970,97.0,Male
5295,ABC,Control,1938,1970,32.0,Male
5296,PTR,Control,1887,1975,88.0,Male
5297,XYZ,Control,1917,1985,68.0,Male
5298,JFK,Control,1927,1978,51.0,Male
5299,ABC,Control,1914,1980,66.0,Male
5300,PTR,Control,1874,1970,96.0,Male
5301,XYZ,Control,1938,1978,40.0,Male
5302,ABC,Control,1871,1988,117.0,Male
5303,ABC,Control,1937,1969,32.0,Male
5304,MNO,Control,1945,1972,27.0,Male
5305,ABC,Control,1915,1981,66.0,Male
5306,XYZ,Control,1922,1980,58.0,Male
5307,JFK,Control,1918,1979,61.0,Male
5308,MNO,Control,1911,1978,67.0,Male
5309,XYZ,Control,1944,1983,39.0,Male
5310,XYZ,Control,1945,1973,28.0,Male
5311,XYZ,Control,1907,1993,86.0,Male
5312,PTR,Control,1928,1985,57.0,Male
5313,PTR,Control,1947,1973,26.0,Male
5314,JFK,Control,1948,1970,22.0,Male
5315,XYZ,Control,1920,1977,57.0,Male
5316,PTR,Control,1916,1974,58.0,Male
5317,PTR,Control,1902,1986,84.0,Male
5318,PTR,Control,1948,1982,34.0,Male
5319,JFK,Control,1888,1987,99.0,Male
5320,JFK,Control,1925,1982,57.0,Male
5321,XYZ,Control,1902,1976,74.0,Male
5322,MNO,Control,1902,1985,83.0,Male
5323,XYZ,Control,1913,1971,58.0,Male
5324,PTR,Control,1950,1978,28.0,Male
5325,PTR,Control,1878,1985,107.0,Male
5326,ABC,Control,1925,1995,70.0,Male
5327,XYZ,Control,1881,1979,98.0,Male
5328,PTR,Control,1890,1976,86.0,Male
5329,PTR,Control,1915,1969,54.0,Male
5330,MNO,Control,1920,1981,61.0,Male
5331,ABC,Control,1900,1989,89.0,Male
5332,XYZ,Control,1905,1972,67.0,Male
5333,JFK,Control,1882,1975,93.0,Male
5334,XYZ,Control,1904,1982,78.0,Male
5335,XYZ,Control,1949,1973,24.0,Male
5336,MNO,Control,1947,1992,45.0,Male
5337,XYZ,Control,1907,1979,72.0,Male
5338,MNO,Control,1925,1985,60.0,Male
5339,MNO,Control,1946,1973,27.0,Male
5340,PTR,Control,1871,1988,117.0,Male
5341,JFK,Control,1940,1971,31.0,Male
5342,MNO,Control,1948,1973,25.0,Male
5343,ABC,Control,1882,1994,112.0,Male
5344,ABC,Control,1890,1983,93.0,Male
5345,JFK,Control,1948,1987,39.0,Male
5346,MNO,Control,1922,1984,62.0,Male
5347,JFK,Control,1872,1976,104.0,Male
5348,PTR,Control,1900,1981,81.0,Male
5349,ABC,Control,1916,1984,68.0,Male
5350,XYZ,Control,1933,1971,38.0,Male
5351,ABC,Control,1935,1969,34.0,Male
5352,MNO,Control,1950,1977,27.0,Male
5353,JFK,Control,1903,1977,74.0,Male
5354,ABC,Control,1922,1990,68.0,Male
5355,XYZ,Control,1922,1994,72.0,Male
5356,XYZ,Control,1913,1985,72.0,Male
5357,JFK,Control,1891,1992,101.0,Male
5358,JFK,Control,1949,1970,21.0,Male
5359,ABC,Control,1942,1977,35.0,Male
5360,MNO,Control,1920,1992,72.0,Male
5361,PTR,Control,1927,1987,60.0,Male
5362,XYZ,Control,1897,1981,84.0,Male
5363,JFK,Control,1923,1973,50.0,Male
5364,PTR,Control,1933,1977,44.0,Male
5365,PTR,Control,1921,1981,60.0,Male
5366,PTR,Control,1950,1969,19.0,Male
5367,MNO,Control,1927,1993,66.0,Male
5368,JFK,Control,1910,1983,73.0,Male
5369,XYZ,Control,1938,1972,34.0,Male
5370,JFK,Control,1891,1972,81.0,Male
5371,ABC,Control,1911,1988,77.0,Male
5372,XYZ,Control,1908,1978,70.0,Male
5373,JFK,Control,1915,1993,78.0,Male
5374,XYZ,Control,1938,1974,36.0,Male
5375,ABC,Control,1919,1995,76.0,Male
5376,XYZ,Control,1939,1992,53.0,Male
5377,PTR,Control,1925,1980,55.0,Male
5378,MNO,Control,1907,1988,81.0,Male
5379,ABC,Control,1940,1984,44.0,Male
5380,XYZ,Control,1898,1971,73.0,Male
5381,ABC,Control,1897,1982,85.0,Male
5382,PTR,Control,1920,1969,49.0,Male
5383,MNO,Control,1900,1978,78.0,Male
5384,ABC,Control,1871,1983,112.0,Male
5385,PTR,Control,1930,1975,45.0,Male
5386,PTR,Control,1920,1972,52.0,Male
5387,PTR,Control,1916,1982,66.0,Male
5388,XYZ,Control,1949,1992,43.0,Male
5389,JFK,Control,1925,1984,59.0,Male
5390,ABC,Control,1943,1982,39.0,Male
5391,JFK,Control,1888,1971,83.0,Male
5392,PTR,Control,1925,1985,60.0,Male
5393,JFK,Control,1943,1989,46.0,Male
5394,PTR,Control,1925,1982,57.0,Male
5395,PTR,Control,1934,1986,52.0,Male
5396,MNO,Control,1910,1971,61.0,Male
5397,MNO,Control,1883,1990,107.0,Male
5398,JFK,Control,1917,1987,70.0,Male
5399,ABC,Control,1912,1971,59.0,Male
5400,JFK,Control,1943,1980,37.0,Male
5401,ABC,Control,1899,1990,91.0,Male
5402,JFK,Control,1949,1973,24.0,Male
5403,XYZ,Control,1948,1978,30.0,Male
5404,XYZ,Control,1899,1977,78.0,Male
5405,ABC,Control,1908,1969,61.0,Male
5406,MNO,Control,1945,1981,36.0,Male
5407,ABC,Control,1949,1971,22.0,Male
5408,JFK,Control,1915,1987,72.0,Male
5409,PTR,Control,1906,1979,73.0,Male
5410,XYZ,Control,1922,1984,62.0,Male
5411,PTR,Control,1932,1974,42.0,Male
5412,XYZ,Control,1901,1992,91.0,Male
5413,JFK,Control,1935,1971,36.0,Male
5414,XYZ,Control,1877,1987,110.0,Male
5415,ABC,Control,1877,1974,97.0,Male
5416,PTR,Control,1911,1976,65.0,Male
5417,PTR,Control,1908,1990,82.0,Male
5418,JFK,Control,1905,1981,76.0,Male
5419,PTR,Control,1919,1980,61.0,Male
5420,JFK,Control,1906,1978,72.0,Male
5421,MNO,Control,1894,1971,77.0,Male
5422,ABC,Control,1905,1972,67.0,Male
5423,XYZ,Control,1949,1969,20.0,Male
5424,XYZ,Control,1913,1981,68.0,Male
5425,XYZ,Control,1916,1992,76.0,Male
5426,MNO,Control,1925,1972,47.0,Male
5427,ABC,Control,1950,1990,40.0,Male
5428,PTR,Control,1898,1979,81.0,Male
5429,PTR,Control,1932,1987,55.0,Male
5430,ABC,Control,1934,1979,45.0,Male
5431,ABC,Control,1927,1980,53.0,Male
5432,XYZ,Control,1882,1979,97.0,Male
5433,PTR,Control,1932,1974,42.0,Male
5434,ABC,Control,1879,1980,101.0,Male
5435,PTR,Control,1926,1995,69.0,Male
5436,ABC,Control,1936,1977,41.0,Male
5437,JFK,Control,1896,1993,97.0,Male
5438,XYZ,Control,1942,1978,36.0,Male
5439,ABC,Control,1874,1971,97.0,Male
5440,MNO,Control,1942,1971,29.0,Male
5441,ABC,Control,1917,1988,71.0,Male
5442,JFK,Control,1896,1991,95.0,Male
5443,MNO,Control,1887,1984,97.0,Male
5444,MNO,Control,1948,1971,23.0,Male
5445,ABC,Control,1880,1978,98.0,Male
5446,JFK,Control,1894,1992,98.0,Male
5447,MNO,Control,1908,1979,71.0,Male
5448,XYZ,Control,1928,1976,48.0,Male
5449,XYZ,Control,1923,1974,51.0,Male
5450,PTR,Control,1886,1988,102.0,Male
5451,PTR,Control,1903,1979,76.0,Male
5452,JFK,Control,1898,1995,97.0,Male
5453,MNO,Control,1896,1989,93.0,Male
5454,XYZ,Control,1913,1980,67.0,Male
5455,XYZ,Control,1933,1984,51.0,Male
5456,JFK,Control,1896,1986,90.0,Male
5457,MNO,Control,1909,1981,72.0,Male
5458,JFK,Control,1911,1990,79.0,Male
5459,ABC,Control,1949,1971,22.0,Male
5460,XYZ,Control,1948,1983,35.0,Male
5461,JFK,Control,1939,1990,51.0,Male
5462,JFK,Control,1898,1989,91.0,Male
5463,ABC,Control,1879,1982,103.0,Male
5464,PTR,Control,1905,1986,81.0,Male
5465,XYZ,Control,1901,1982,81.0,Male
5466,JFK,Control,1920,1973,53.0,Male
5467,XYZ,Control,1938,1989,51.0,Male
5468,PTR,Control,1943,1982,39.0,Male
5469,JFK,Control,1942,1993,51.0,Male
5470,ABC,Control,1909,1995,86.0,Male
5471,XYZ,Control,1932,1976,44.0,Male
5472,ABC,Control,1905,1991,86.0,Male
5473,PTR,Control,1878,1983,105.0,Male
5474,PTR,Control,1933,1983,50.0,Male
5475,XYZ,Control,1871,1987,116.0,Male
5476,PTR,Control,1913,1994,81.0,Male
5477,MNO,Control,1906,1988,82.0,Male
5478,XYZ,Control,1933,1974,41.0,Male
5479,MNO,Control,1937,1987,50.0,Male
5480,PTR,Control,1904,1995,91.0,Male
5481,XYZ,Control,1940,1993,53.0,Male
5482,MNO,Control,1903,1976,73.0,Male
5483,PTR,Control,1916,1974,58.0,Male
5484,JFK,Control,1935,1988,53.0,Male
5485,JFK,Control,1933,1991,58.0,Male
5486,ABC,Control,1950,1983,33.0,Male
5487,JFK,Control,1897,1995,98.0,Male
5488,MNO,Control,1931,1971,40.0,Male
5489,JFK,Control,1927,1978,51.0,Male
5490,XYZ,Control,1946,1983,37.0,Male
5491,XYZ,Control,1890,1992,102.0,Male
5492,XYZ,Control,1936,1984,48.0,Male
5493,JFK,Control,1924,1985,61.0,Male
5494,JFK,Control,1902,1987,85.0,Male
5495,ABC,Control,1918,1979,61.0,Male
5496,PTR,Control,1907,1984,77.0,Male
5497,ABC,Control,1925,1973,48.0,Male
5498,MNO,Control,1944,1973,29.0,Male
5499,XYZ,Control,1925,1994,69.0,Male
5500,JFK,Control,1929,1982,53.0,Male
5501,PTR,Control,1921,1986,65.0,Male
5502,PTR,Control,1877,1994,117.0,Male
5503,JFK,Control,1898,1976,78.0,Male
5504,ABC,Control,1919,1973,54.0,Male
5505,PTR,Control,1905,1975,70.0,Male
5506,ABC,Control,1893,1984,91.0,Male
5507,JFK,Control,1920,1991,71.0,Male
5508,ABC,Control,1906,1982,76.0,Male
5509,XYZ,Control,1900,1973,73.0,Male
5510,JFK,Control,1917,1992,75.0,Male
5511,JFK,Control,1887,1977,90.0,Male
5512,PTR,Control,1947,1972,25.0,Male
5513,PTR,Control,1943,1972,29.0,Male
5514,PTR,Control,1934,1984,50.0,Male
5515,XYZ,Control,1884,1992,108.0,Male
5516,XYZ,Control,1938,1985,47.0,Male
5517,MNO,Control,1940,1983,43.0,Male
5518,JFK,Control,1937,1972,35.0,Male
5519,PTR,Control,1885,1974,89.0,Male
5520,JFK,Control,1930,1984,54.0,Male
5521,ABC,Control,1941,1972,31.0,Male
5522,XYZ,Control,1925,1974,49.0,Male
5523,MNO,Control,1930,1973,43.0,Male
5524,ABC,Control,1917,1984,67.0,Male
5525,JFK,Control,1922,1993,71.0,Male
5526,XYZ,Control,1875,1984,109.0,Male
5527,PTR,Control,1929,1978,49.0,Male
5528,ABC,Control,1881,1977,96.0,Male
5529,XYZ,Control,1915,1972,57.0,Male
5530,JFK,Control,1903,1982,79.0,Male
5531,JFK,Control,1923,1972,49.0,Male
5532,ABC,Control,1887,1980,93.0,Male
5533,ABC,Control,1933,1992,59.0,Male
5534,ABC,Control,1939,1978,39.0,Male
5535,MNO,Control,1891,1972,81.0,Male
5536,PTR,Control,1884,1986,102.0,Male
5537,XYZ,Control,1889,1981,92.0,Male
5538,JFK,Control,1944,1981,37.0,Male
5539,JFK,Control,1922,1982,60.0,Male
5540,PTR,Control,1917,1986,69.0,Male
5541,ABC,Control,1884,1969,85.0,Male
5542,ABC,Control,1930,1989,59.0,Male
5543,JFK,Control,1943,1984,41.0,Male
5544,PTR,Control,1941,1983,42.0,Male
5545,JFK,Control,1928,1990,62.0,Male
5546,ABC,Control,1880,1993,113.0,Male
5547,XYZ,Control,1885,1973,88.0,Male
5548,ABC,Control,1877,1974,97.0,Male
5549,XYZ,Control,1900,1974,74.0,Male
5550,MNO,Control,1888,1971,83.0,Male
5551,PTR,Control,1900,1984,84.0,Male
5552,MNO,Control,1911,1980,69.0,Male
5553,ABC,Control,1947,1972,25.0,Male
5554,PTR,Control,1927,1969,42.0,Male
5555,ABC,Control,1941,1972,31.0,Male
5556,PTR,Control,1934,1969,35.0,Male
5557,PTR,Control,1885,1989,104.0,Male
5558,ABC,Control,1935,1995,60.0,Male
5559,ABC,Control,1902,1995,93.0,Male
5560,PTR,Control,1929,1976,47.0,Male
5561,PTR,Control,1907,1992,85.0,Male
5562,ABC,Control,1950,1973,23.0,Male
5563,ABC,Control,1901,1994,93.0,Male
5564,JFK,Control,1902,1970,68.0,Male
5565,JFK,Control,1947,1980,33.0,Male
5566,JFK,Control,1873,1990,117.0,Male
5567,MNO,Control,1933,1985,52.0,Male
5568,PTR,Control,1935,1975,40.0,Male
5569,XYZ,Control,1941,1979,38.0,Male
5570,MNO,Control,1949,1972,23.0,Male
5571,PTR,Control,1949,1973,24.0,Male
5572,XYZ,Control,1879,1974,95.0,Male
5573,JFK,Control,1941,1979,38.0,Male
5574,XYZ,Control,1930,1969,39.0,Male
5575,ABC,Control,1930,1993,63.0,Male
5576,ABC,Control,1887,1978,91.0,Male
5577,PTR,Control,1930,1988,58.0,Male
5578,MNO,Control,1950,1992,42.0,Male
5579,JFK,Control,1946,1989,43.0,Male
5580,PTR,Control,1915,1979,64.0,Male
5581,JFK,Control,1876,1992,116.0,Male
5582,ABC,Control,1909,1985,76.0,Male
5583,MNO,Control,1941,1976,35.0,Male
5584,MNO,Control,1933,1995,62.0,Male
5585,ABC,Control,1917,1981,64.0,Male
5586,XYZ,Control,1878,1995,117.0,Male
5587,MNO,Control,1914,1988,74.0,Male
5588,XYZ,Control,1917,1986,69.0,Male
5589,JFK,Control,1947,1995,48.0,Male
5590,MNO,Control,1929,1990,61.0,Male
5591,ABC,Control,1905,1984,79.0,Male
5592,XYZ,Control,1921,1970,49.0,Male
5593,JFK,Control,1879,1973,94.0,Male
5594,JFK,Control,1949,1986,37.0,Male
5595,MNO,Control,1909,1971,62.0,Male
5596,MNO,Control,1918,1995,77.0,Male
5597,PTR,Control,1909,1990,81.0,Male
5598,PTR,Control,1932,1985,53.0,Male
5599,MNO,Control,1931,1984,53.0,Male
5600,PTR,Control,1934,1974,40.0,Male
5601,ABC,Control,1901,1987,86.0,Male
5602,ABC,Control,1905,1975,70.0,Male
5603,PTR,Control,1886,1986,100.0,Male
5604,MNO,Control,1930,1982,52.0,Male
5605,ABC,Control,1876,1974,98.0,Male
5606,JFK,Control,1926,1976,50.0,Male
5607,MNO,Control,1943,1983,40.0,Male
5608,XYZ,Control,1944,1983,39.0,Male
5609,XYZ,Control,1916,1983,67.0,Male
5610,MNO,Control,1917,1984,67.0,Male
5611,PTR,Control,1881,1969,88.0,Male
5612,ABC,Control,1931,1979,48.0,Male
5613,ABC,Control,1940,1995,55.0,Male
5614,MNO,Control,1899,1993,94.0,Male
5615,JFK,Control,1914,1973,59.0,Male
5616,PTR,Control,1941,1973,32.0,Male
5617,JFK,Control,1944,1989,45.0,Male
5618,MNO,Control,1899,1974,75.0,Male
5619,MNO,Control,1923,1970,47.0,Male
5620,JFK,Control,1894,1974,80.0,Male
5621,XYZ,Control,1884,1982,98.0,Male
5622,MNO,Control,1946,1979,33.0,Male
5623,PTR,Control,1940,1972,32.0,Male
5624,JFK,Control,1937,1992,55.0,Male
5625,XYZ,Control,1877,1995,118.0,Male
5626,JFK,Control,1942,1993,51.0,Male
5627,XYZ,Control,1915,1977,62.0,Male
5628,XYZ,Control,1907,1992,85.0,Male
5629,PTR,Control,1923,1971,48.0,Male
5630,MNO,Control,1882,1994,112.0,Male
5631,XYZ,Control,1937,1984,47.0,Male
5632,MNO,Control,1925,1979,54.0,Male
5633,PTR,Control,1893,1995,102.0,Male
5634,MNO,Control,1893,1972,79.0,Male
5635,ABC,Control,1893,1969,76.0,Male
5636,XYZ,Control,1878,1993,115.0,Male
5637,PTR,Control,1926,1989,63.0,Male
5638,JFK,Control,1942,1990,48.0,Male
5639,PTR,Control,1872,1984,112.0,Male
5640,XYZ,Control,1877,1987,110.0,Male
5641,PTR,Control,1925,1984,59.0,Male
5642,JFK,Control,1940,1979,39.0,Male
5643,ABC,Control,1906,1994,88.0,Male
5644,XYZ,Control,1908,1976,68.0,Male
5645,XYZ,Control,1926,1991,65.0,Male
5646,PTR,Control,1902,1969,67.0,Male
5647,MNO,Control,1874,1994,120.0,Male
5648,MNO,Control,1935,1989,54.0,Male
5649,JFK,Control,1928,1994,66.0,Male
5650,ABC,Control,1925,1977,52.0,Male
5651,ABC,Control,1936,1995,59.0,Male
5652,PTR,Control,1932,1980,48.0,Male
5653,PTR,Control,1895,1990,95.0,Male
5654,MNO,Control,1908,1976,68.0,Male
5655,ABC,Control,1887,1994,107.0,Male
5656,ABC,Control,1887,1985,98.0,Male
5657,ABC,Control,1932,1978,46.0,Male
5658,JFK,Control,1943,1995,52.0,Male
5659,JFK,Control,1948,1975,27.0,Male
5660,PTR,Control,1929,1987,58.0,Male
5661,MNO,Control,1893,1993,100.0,Male
5662,XYZ,Control,1884,1974,90.0,Male
5663,MNO,Control,1940,1989,49.0,Male
5664,JFK,Control,1925,1992,67.0,Male
5665,JFK,Control,1928,1992,64.0,Male
5666,PTR,Control,1938,1987,49.0,Male
5667,XYZ,Control,1933,1986,53.0,Male
5668,ABC,Control,1941,1983,42.0,Male
5669,XYZ,Control,1878,1970,92.0,Male
5670,XYZ,Control,1936,1982,46.0,Male
5671,XYZ,Control,1942,1989,47.0,Male
5672,PTR,Control,1903,1978,75.0,Male
5673,JFK,Control,1929,1984,55.0,Male
5674,ABC,Control,1905,1975,70.0,Male
5675,XYZ,Control,1948,1976,28.0,Male
5676,ABC,Control,1875,1978,103.0,Male
5677,XYZ,Control,1925,1983,58.0,Male
5678,JFK,Control,1891,1976,85.0,Male
5679,ABC,Control,1934,1981,47.0,Male
5680,MNO,Control,1892,1980,88.0,Male
5681,JFK,Control,1898,1976,78.0,Male
5682,ABC,Control,1919,1983,64.0,Male
5683,XYZ,Control,1946,1994,48.0,Male
5684,XYZ,Control,1896,1980,84.0,Male
5685,JFK,Control,1889,1979,90.0,Male
5686,JFK,Control,1937,1987,50.0,Male
5687,XYZ,Control,1920,1982,62.0,Male
5688,ABC,Control,1946,1995,49.0,Male
5689,MNO,Control,1889,1986,97.0,Male
5690,PTR,Control,1930,1981,51.0,Male
5691,JFK,Control,1898,1972,74.0,Male
5692,XYZ,Control,1890,1985,95.0,Male
5693,ABC,Control,1932,1987,55.0,Male
5694,JFK,Control,1926,1995,69.0,Male
5695,ABC,Control,1937,1977,40.0,Male
5696,JFK,Control,1905,1991,86.0,Male
5697,XYZ,Control,1916,1975,59.0,Male
5698,ABC,Control,1913,1969,56.0,Male
5699,XYZ,Control,1950,1975,25.0,Male
5700,ABC,Control,1903,1994,91.0,Male
5701,JFK,Control,1903,1975,72.0,Male
5702,PTR,Control,1908,1988,80.0,Male
5703,PTR,Control,1924,1975,51.0,Male
5704,MNO,Control,1900,1976,76.0,Male
5705,MNO,Control,1946,1984,38.0,Male
5706,XYZ,Control,1901,1971,70.0,Male
5707,ABC,Control,1945,1981,36.0,Male
5708,MNO,Control,1884,1978,94.0,Male
5709,JFK,Control,1930,1986,56.0,Male
5710,PTR,Control,1945,1975,30.0,Male
5711,ABC,Control,1891,1989,98.0,Male
5712,PTR,Control,1949,1989,40.0,Male
5713,ABC,Control,1916,1973,57.0,Male
5714,MNO,Control,1948,1991,43.0,Male
5715,MNO,Control,1932,1993,61.0,Male
5716,XYZ,Control,1904,1995,91.0,Male
5717,ABC,Control,1893,1992,99.0,Male
5718,JFK,Control,1904,1990,86.0,Male
5719,MNO,Control,1883,1975,92.0,Male
5720,XYZ,Control,1889,1993,104.0,Male
5721,MNO,Control,1884,1995,111.0,Male
5722,PTR,Control,1914,1990,76.0,Male
5723,MNO,Control,1939,1985,46.0,Male
5724,ABC,Control,1888,1972,84.0,Male
5725,XYZ,Control,1887,1992,105.0,Male
5726,ABC,Control,1929,1991,62.0,Male
5727,JFK,Control,1894,1984,90.0,Male
5728,JFK,Control,1883,1987,104.0,Male
5729,MNO,Control,1891,1978,87.0,Male
5730,XYZ,Control,1946,1971,25.0,Male
5731,XYZ,Control,1940,1995,55.0,Male
5732,XYZ,Control,1908,1971,63.0,Male
5733,XYZ,Control,1930,1985,55.0,Male
5734,MNO,Control,1922,1978,56.0,Male
5735,ABC,Control,1932,1985,53.0,Male
5736,MNO,Control,1932,1990,58.0,Male
5737,ABC,Control,1929,1985,56.0,Male
5738,PTR,Control,1901,1989,88.0,Male
5739,PTR,Control,1875,1972,97.0,Male
5740,ABC,Control,1916,1989,73.0,Male
5741,MNO,Control,1944,1991,47.0,Male
5742,JFK,Control,1925,1974,49.0,Male
5743,MNO,Control,1941,1980,39.0,Male
5744,JFK,Control,1950,1993,43.0,Male
5745,MNO,Control,1891,1990,99.0,Male
5746,XYZ,Control,1933,1993,60.0,Male
5747,XYZ,Control,1931,1988,57.0,Male
5748,PTR,Control,1949,1985,36.0,Male
5749,PTR,Control,1950,1985,35.0,Male
5750,ABC,Control,1932,1978,46.0,Male
5751,JFK,Control,1899,1975,76.0,Male
5752,XYZ,Control,1939,1984,45.0,Male
5753,MNO,Control,1884,1981,97.0,Male
5754,ABC,Control,1938,1971,33.0,Male
5755,MNO,Control,1946,1970,24.0,Male
5756,XYZ,Control,1911,1984,73.0,Male
5757,XYZ,Control,1929,1974,45.0,Male
5758,XYZ,Control,1914,1974,60.0,Male
5759,XYZ,Control,1915,1981,66.0,Male
5760,MNO,Control,1905,1975,70.0,Male
5761,ABC,Control,1937,1973,36.0,Male
5762,XYZ,Control,1947,1992,45.0,Male
5763,PTR,Control,1947,1975,28.0,Male
5764,ABC,Control,1892,1970,78.0,Male
5765,PTR,Control,1944,1985,41.0,Male
5766,MNO,Control,1935,1981,46.0,Male
5767,XYZ,Control,1900,1993,93.0,Male
5768,ABC,Control,1879,1989,110.0,Male
5769,XYZ,Control,1901,1995,94.0,Male
5770,XYZ,Control,1946,1989,43.0,Male
5771,ABC,Control,1929,1984,55.0,Male
5772,XYZ,Control,1934,1994,60.0,Male
5773,XYZ,Control,1900,1988,88.0,Male
5774,JFK,Control,1934,1970,36.0,Male
5775,JFK,Control,1874,1973,99.0,Male
5776,ABC,Control,1910,1986,76.0,Male
5777,ABC,Control,1928,1975,47.0,Male
5778,XYZ,Control,1889,1979,90.0,Male
5779,PTR,Control,1941,1993,52.0,Male
5780,ABC,Control,1898,1993,95.0,Male
5781,XYZ,Control,1930,1979,49.0,Male
5782,PTR,Control,1913,1990,77.0,Male
5783,JFK,Control,1926,1985,59.0,Male
5784,ABC,Control,1884,1984,100.0,Male
5785,XYZ,Control,1872,1981,109.0,Male
5786,JFK,Control,1946,1990,44.0,Male
5787,MNO,Control,1901,1973,72.0,Male
5788,JFK,Control,1940,1988,48.0,Male
5789,XYZ,Control,1950,1984,34.0,Male
5790,PTR,Control,1896,1990,94.0,Male
5791,MNO,Control,1901,1990,89.0,Male
5792,MNO,Control,1931,1984,53.0,Male
5793,MNO,Control,1949,1984,35.0,Male
5794,ABC,Control,1946,1982,36.0,Male
5795,XYZ,Control,1920,1974,54.0,Male
5796,MNO,Control,1939,1970,31.0,Male
5797,JFK,Control,1888,1982,94.0,Male
5798,PTR,Control,1949,1984,35.0,Male
5799,XYZ,Control,1949,1991,42.0,Male
5800,JFK,Control,1891,1988,97.0,Male
5801,ABC,Control,1904,1981,77.0,Male
5802,MNO,Control,1883,1983,100.0,Male
5803,JFK,Control,1901,1980,79.0,Male
5804,XYZ,Control,1940,1977,37.0,Male
5805,JFK,Control,1910,1994,84.0,Male
5806,ABC,Control,1882,1986,104.0,Male
5807,PTR,Control,1907,1989,82.0,Male
5808,MNO,Control,1949,1982,33.0,Male
5809,XYZ,Control,1929,1988,59.0,Male
5810,MNO,Control,1913,1993,80.0,Male
5811,MNO,Control,1891,1972,81.0,Male
5812,MNO,Control,1950,1976,26.0,Male
5813,JFK,Control,1940,1976,36.0,Male
5814,JFK,Control,1902,1990,88.0,Male
5815,PTR,Control,1880,1990,110.0,Male
5816,ABC,Control,1878,1984,106.0,Male
5817,XYZ,Control,1886,1995,109.0,Male
5818,JFK,Control,1925,1992,67.0,Male
5819,MNO,Control,1947,1978,31.0,Male
5820,ABC,Control,1919,1993,74.0,Male
5821,XYZ,Control,1942,1989,47.0,Male
5822,XYZ,Control,1916,1995,79.0,Male
5823,XYZ,Control,1934,1985,51.0,Male
5824,XYZ,Control,1935,1969,34.0,Male
5825,PTR,Control,1892,1986,94.0,Male
5826,XYZ,Control,1909,1978,69.0,Male
5827,ABC,Control,1929,1994,65.0,Male
5828,JFK,Control,1880,1989,109.0,Male
5829,ABC,Control,1909,1972,63.0,Male
5830,MNO,Control,1922,1969,47.0,Male
5831,PTR,Control,1950,1972,22.0,Male
5832,PTR,Control,1918,1972,54.0,Male
5833,MNO,Control,1940,1994,54.0,Male
5834,ABC,Control,1915,1972,57.0,Male
5835,ABC,Control,1939,1985,46.0,Male
5836,MNO,Control,1926,1977,51.0,Male
5837,XYZ,Control,1944,1987,43.0,Male
5838,XYZ,Control,1913,1981,68.0,Male
5839,JFK,Control,1927,1972,45.0,Male
5840,ABC,Control,1929,1973,44.0,Male
5841,ABC,Control,1913,1981,68.0,Male
5842,MNO,Control,1889,1991,102.0,Male
5843,MNO,Control,1883,1984,101.0,Male
5844,XYZ,Control,1872,1990,118.0,Male
5845,ABC,Control,1943,1973,30.0,Male
